task,model,mode,operator_index,operator,grid_index,hyperparameter,cv_rmse_mean
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,37,147.6720346894401,3.7638314425730854
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,38,259.535169960616,3.7638686158830352
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,39,456.13581872927614,3.7638897878801787
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,40,801.6635477935444,3.763901841231623
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,41,1408.9322028059394,3.7639087016199917
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,42,2476.2133161315014,3.7639126057992827
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,43,4351.971212508043,3.7639148274549763
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,44,7648.635645045067,3.763916091621767
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,45,13442.558411809769,3.7639168109398446
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,46,23625.43923398689,3.76391722023
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,47,41521.960470593156,3.7639174531131423
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,48,72975.28669186804,3.7639175856213485
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,7,detrend_d2,49,128254.84171278293,3.7639176610170066
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,0,1.2825484171278292e-07,3.8995381340379525
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,1,2.2540924699928569e-07,3.8494959544359686
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,2,3.9615914654176216e-07,3.8081774976035305
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,3,6.962539091805539e-07,3.763063765498117
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,4,1.2236736429815074e-06,3.7105499748419497
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,5,2.15061942889477e-06,3.6566763999300553
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,6,3.779736496301698e-06,3.6125600618390123
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,7,6.6429270514016625e-06,3.5885638630930146
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,8,1.1675014872973745e-05,3.588779959852367
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,9,2.0518962684589044e-05,3.6074619999780877
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,10,3.6062294929164276e-05,3.63237619742413
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,11,6.337986649465327e-05,3.6528865085999387
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,12,0.0001113907887662313,3.664842534712558
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,13,0.00019577049476760742,3.669754766535953
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,14,0.0003440687245871494,3.6711584232460397
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,15,0.0006047044391421525,3.671917477987378
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,16,0.0010627744766891906,3.6735412955861024
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,17,0.001867837434605745,3.676111489290021
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,18,0.0032827441368211098,3.678452621322195
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,19,0.005769457699142877,3.6792913141200065
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,20,0.010139883205893893,3.678732228323587
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,21,0.01782095246914516,3.678899463981677
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,22,0.03132051330955488,3.68317666786477
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,23,0.055046134917448655,3.6936885614279875
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,24,0.09674416697460622,3.7089553038593825
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,25,0.1700289013505966,3.7249654191584107
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,26,0.298827600656061,3.7383877670996077
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,27,0.5251926831528924,3.7480732012283333
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,28,0.9230317207372032,3.754423581687024
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,29,1.622238056273637,3.758349789836944
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,30,2.851100619944704,3.7606937851418616
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,31,5.010839632082894,3.7620648565971635
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,32,8.806603892829168,3.762857413501748
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,33,15.477699910534813,3.763312457621809
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,34,27.202222041079068,3.763572707658541
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,35,47.8081942568556,3.7637212211983595
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,36,84.02340936154543,3.7638058645745085
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,37,147.6720346894401,3.763854071298045
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,38,259.535169960616,3.763881515111874
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,39,456.13581872927614,3.7638971350792945
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,40,801.6635477935444,3.7639060241875755
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,41,1408.9322028059394,3.7639110824749613
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,42,2476.2133161315014,3.763913960735857
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,43,4351.971212508043,3.7639155984805654
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,44,7648.635645045067,3.7639165303524633
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,45,13442.558411809769,3.7639170605806256
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,46,23625.43923398689,3.7639173622751385
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,47,41521.960470593156,3.7639175339358553
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,48,72975.28669186804,3.7639176316086904
An_spxyG70_30_byCultivar_MicroNIR,Ridge,materialized,8,fd_d1,49,128254.84171278293,3.7639176871832865
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,0,1,15.79698347398882
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,1,2,12.493987404667026
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,2,3,10.457440361049683
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,3,4,9.80441171667511
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,4,5,7.926246888232216
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,5,6,7.176535698297559
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,6,7,5.867146203129633
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,7,8,4.995966399171307
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,8,9,4.357128197362918
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,9,10,4.0075428923603456
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,10,11,3.982971600191461
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,11,12,3.711628759749412
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,12,13,3.7006956349161926
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,13,14,3.8933547481583504
DIESEL_bp50_246_hla-b,PLS,folded,0,identity,14,15,3.8361974401383145
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,0,1,15.783730936643318
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,1,2,12.586124430865675
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,2,3,10.365831518613932
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,3,4,9.704623658504294
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,4,5,7.9671377479940135
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,5,6,7.205249372989902
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,6,7,6.017103543644929
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,7,8,5.020074447341896
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,8,9,4.365599940208075
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,9,10,3.971786033805189
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,10,11,4.023639016766015
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,11,12,3.661271617515735
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,12,13,3.681188654722883
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,13,14,3.7030905158322347
DIESEL_bp50_246_hla-b,PLS,folded,1,sg_smooth_w11_p2,14,15,3.7613311560502702
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,0,1,15.77089475772026
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,1,2,12.542906661021059
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,2,3,10.709887104567098
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,3,4,9.704016578535086
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,4,5,8.238072192388206
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,5,6,7.564206923953881
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,6,7,6.200544890197639
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,7,8,5.318684206504633
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,8,9,4.516781464903337
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,9,10,4.28514670081715
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,10,11,3.9087431468016214
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,11,12,3.946653879162297
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,12,13,3.8146284336267877
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,13,14,3.7959897821968838
DIESEL_bp50_246_hla-b,PLS,folded,2,sg_smooth_w21_p3,14,15,3.6600856309006518
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,0,1,15.746874316599222
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,1,2,13.304907926765528
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,2,3,10.166473029509374
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,3,4,8.828681878587973
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,4,5,7.60411307658997
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,5,6,6.562022713885392
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,6,7,5.773431427488521
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,7,8,5.103506072851124
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,8,9,4.696785597050277
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,9,10,4.340674077462628
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,10,11,3.9306072339393183
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,11,12,3.828083940065253
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,12,13,3.655588648646315
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,13,14,3.6406642114504244
DIESEL_bp50_246_hla-b,PLS,folded,3,sg_d1_w11_p2,14,15,3.696089091528779
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,0,1,15.7625332144109
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,1,2,13.552137054019369
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,2,3,10.498979446143593
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,3,4,8.90840866847744
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,4,5,7.571685688459162
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,5,6,6.639239176714868
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,6,7,5.914020496385976
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,7,8,5.181303211693331
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,8,9,4.718792128816704
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,9,10,4.360247486822959
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,10,11,3.9426984174149418
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,11,12,3.803891126886218
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,12,13,3.7027350586671504
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,13,14,3.6674373115686136
DIESEL_bp50_246_hla-b,PLS,folded,4,sg_d1_w21_p3,14,15,3.679771165829254
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,0,1,15.671229657784243
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,1,2,11.827878363766407
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,2,3,10.110387102642045
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,3,4,8.639649726017819
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,4,5,7.443784243953376
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,5,6,5.826571485495495
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,6,7,5.294070314051987
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,7,8,4.649578637544375
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,8,9,4.596672068214781
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,9,10,4.579759047379978
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,10,11,4.4727837465297595
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,11,12,4.433874681181642
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,12,13,4.238862047146643
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,13,14,4.248965901994314
DIESEL_bp50_246_hla-b,PLS,folded,5,sg_d2_w11_p2,14,15,4.323208350018492
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,0,1,15.79531263551977
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,1,2,12.481517163872532
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,2,3,10.242799948995518
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,3,4,9.675533752719877
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,4,5,7.879275382715591
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,5,6,7.12941684443022
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,6,7,5.820195210953207
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,7,8,4.949373875672374
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,8,9,4.356081889213962
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,9,10,3.993593940494926
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,10,11,3.934751601601446
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,11,12,3.6171817835817976
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,12,13,3.6291973712618644
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,13,14,3.772986256305887
DIESEL_bp50_246_hla-b,PLS,folded,6,detrend_d1,14,15,3.7975473114460123
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,0,1,15.791917899454225
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,1,2,12.46203933885852
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,2,3,10.055313697552975
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,3,4,9.442144651362756
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,4,5,7.843763986531483
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,5,6,7.109216809998077
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,6,7,5.816131002275031
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,7,8,4.95154821321997
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,8,9,4.350475866909366
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,9,10,3.9682922425508194
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,10,11,3.921468881228672
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,11,12,3.6131169787001207
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,12,13,3.621613580062685
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,13,14,3.8014191822531513
DIESEL_bp50_246_hla-b,PLS,folded,7,detrend_d2,14,15,3.798085260126945
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,0,1,15.776838446992802
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,1,2,12.223755038613703
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,2,3,10.386947046833285
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,3,4,8.437237178158847
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,4,5,7.601075772957086
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,5,6,5.988963096901587
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,6,7,5.219326233987438
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,7,8,4.6872418141631
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,8,9,4.412683319038502
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,9,10,4.237288563794209
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,10,11,4.086533256780538
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,11,12,3.796803157789784
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,12,13,3.7128236886766692
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,13,14,3.746409736156303
DIESEL_bp50_246_hla-b,PLS,folded,8,fd_d1,14,15,3.854097753740856
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,0,1,15.79698347398882
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,1,2,12.493987404667026
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,2,3,10.457440361049683
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,3,4,9.804411716675116
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,4,5,7.92624688823223
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,5,6,7.176535698297559
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,6,7,5.86714620312963
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,7,8,4.99596639917131
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,8,9,4.35712819736292
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,9,10,4.007542892360357
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,10,11,3.9829716001914677
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,11,12,3.71162875974942
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,12,13,3.7006956349161975
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,13,14,3.893354748158356
DIESEL_bp50_246_hla-b,PLS,materialized,0,identity,14,15,3.8361974401383305
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,0,1,15.783730936643314
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,1,2,12.586124430865675
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,2,3,10.36583151861393
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,3,4,9.704623658504282
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,4,5,7.967137747994007
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,5,6,7.2052493729899
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,6,7,6.017103543644919
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,7,8,5.02007444734189
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,8,9,4.365599940208073
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,9,10,3.9717860338051842
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,10,11,4.0236390167660065
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,11,12,3.661271617515723
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,12,13,3.681188654722871
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,13,14,3.703090515832242
DIESEL_bp50_246_hla-b,PLS,materialized,1,sg_smooth_w11_p2,14,15,3.7613311560502725
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,0,1,15.77089475772026
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,1,2,12.542906661021053
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,2,3,10.709887104567098
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,3,4,9.704016578535079
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,4,5,8.23807219238822
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,5,6,7.564206923953883
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,6,7,6.200544890197641
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,7,8,5.318684206504644
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,8,9,4.516781464903346
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,9,10,4.285146700817153
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,10,11,3.9087431468016343
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,11,12,3.946653879162311
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,12,13,3.8146284336268144
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,13,14,3.7959897821969135
DIESEL_bp50_246_hla-b,PLS,materialized,2,sg_smooth_w21_p3,14,15,3.6600856309006806
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,0,1,15.746874316599223
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,1,2,13.304907926765532
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,2,3,10.16647302950939
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,3,4,8.828681878587961
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,4,5,7.60411307658997
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,5,6,6.562022713885393
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,6,7,5.773431427488513
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,7,8,5.103506072851114
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,8,9,4.69678559705027
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,9,10,4.340674077462625
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,10,11,3.9306072339393126
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,11,12,3.8280839400652527
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,12,13,3.6555886486463223
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,13,14,3.6406642114504377
DIESEL_bp50_246_hla-b,PLS,materialized,3,sg_d1_w11_p2,14,15,3.6960890915287914
DIESEL_bp50_246_hla-b,PLS,materialized,4,sg_d1_w21_p3,0,1,15.7625332144109
DIESEL_bp50_246_hla-b,PLS,materialized,4,sg_d1_w21_p3,1,2,13.552137054019369
DIESEL_bp50_246_hla-b,PLS,materialized,4,sg_d1_w21_p3,2,3,10.498979446143597
DIESEL_bp50_246_hla-b,PLS,materialized,4,sg_d1_w21_p3,3,4,8.908408668477437
DIESEL_bp50_246_hla-b,PLS,materialized,4,sg_d1_w21_p3,4,5,7.5716856884591675
DIESEL_bp50_246_hla-b,PLS,materialized,4,sg_d1_w21_p3,5,6,6.639239176714867
DIESEL_bp50_246_hla-b,PLS,materialized,4,sg_d1_w21_p3,6,7,5.914020496385976
DIESEL_bp50_246_hla-b,PLS,materialized,4,sg_d1_w21_p3,7,8,5.181303211693324
DIESEL_bp50_246_hla-b,PLS,materialized,4,sg_d1_w21_p3,8,9,4.718792128816702
