dataset,variant,seed,operator_bank,rmsep,n_components_selected,parsed,skip_reason,selected_op_1,selected_op_2,unique_ops_count,most_frequent_op,selected_op_3,selected_op_4,selected_op_5,selected_op_6,selected_op_7,selected_op_8,selected_op_9,selected_op_10,selected_op_11,selected_op_12,selected_op_13,selected_op_14,selected_op_15
ph_groupSampleID_stratDateVar_balRows,POP-nipals-adjoint-numpy,0,compact,0.4608383449456909,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
ph_groupSampleID_stratDateVar_balRows,nirs4all-AOM-PLS-default,0,production_default,0.3513128408267447,10.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
ph_groupSampleID_stratDateVar_balRows,AOM-compact-cv3-numpy,0,compact,0.3448134019201605,15.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2
ph_groupSampleID_stratDateVar_balRows,AOM-compact-cv5-numpy,0,compact,0.3404823093244758,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
ph_groupSampleID_stratDateVar_balRows,ASLS-AOM-compact-cv5-numpy,0,compact,0.3384585105112707,15.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1
ta_groupSampleID_stratDateVar_balRows,PLS-standard-numpy,0,identity,2.178711585574587,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
ta_groupSampleID_stratDateVar_balRows,AOM-compact-simpls-covariance-numpy,0,compact,2.252388959089022,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
ta_groupSampleID_stratDateVar_balRows,AOM-default-nipals-adjoint-numpy,0,default,1.8733143731199773,12.0,True,,compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),1.0,compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),,,
ta_groupSampleID_stratDateVar_balRows,POP-simpls-covariance-numpy,0,compact,2.4654537674766908,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
ta_groupSampleID_stratDateVar_balRows,POP-nipals-adjoint-numpy,0,compact,2.465453767476691,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
ta_groupSampleID_stratDateVar_balRows,nirs4all-AOM-PLS-default,0,production_default,1.8733143731199773,12.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
ta_groupSampleID_stratDateVar_balRows,AOM-compact-cv3-numpy,0,compact,2.1718836261205525,15.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2
ta_groupSampleID_stratDateVar_balRows,AOM-compact-cv5-numpy,0,compact,2.17550409602241,15.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1
ta_groupSampleID_stratDateVar_balRows,ASLS-AOM-compact-cv5-numpy,0,compact,1.93616783476221,15.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1
Ccar_spxyG_block2deg,PLS-standard-numpy,0,identity,70.98125640039986,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
Ccar_spxyG_block2deg,AOM-compact-simpls-covariance-numpy,0,compact,62.98913243310822,15.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1
Ccar_spxyG_block2deg,AOM-default-nipals-adjoint-numpy,0,default,81.25415965345451,13.0,True,,compose(fd_d2|detrend_d1),compose(fd_d2|detrend_d1),1.0,compose(fd_d2|detrend_d1),compose(fd_d2|detrend_d1),compose(fd_d2|detrend_d1),compose(fd_d2|detrend_d1),compose(fd_d2|detrend_d1),compose(fd_d2|detrend_d1),compose(fd_d2|detrend_d1),compose(fd_d2|detrend_d1),compose(fd_d2|detrend_d1),compose(fd_d2|detrend_d1),compose(fd_d2|detrend_d1),compose(fd_d2|detrend_d1),,
Ccar_spxyG_block2deg,POP-simpls-covariance-numpy,0,compact,39.15864702769852,1.0,True,,component_7,,1.0,component_7,,,,,,,,,,,,,
Ccar_spxyG_block2deg,POP-nipals-adjoint-numpy,0,compact,39.1586470276985,1.0,True,,component_7,,1.0,component_7,,,,,,,,,,,,,
Ccar_spxyG_block2deg,nirs4all-AOM-PLS-default,0,production_default,81.25415965345289,13.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
Ccar_spxyG_block2deg,AOM-compact-cv3-numpy,0,compact,74.51104841235468,15.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2
Ccar_spxyG_block2deg,AOM-compact-cv5-numpy,0,compact,70.98125640039996,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
Ccar_spxyG_block2deg,ASLS-AOM-compact-cv5-numpy,0,compact,55.758034965779,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
LMA_spxyG70_30_byCultivar_ASD,PLS-standard-numpy,0,identity,0.3177031876622875,13.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,,
LMA_spxyG70_30_byCultivar_ASD,AOM-compact-simpls-covariance-numpy,0,compact,0.3098774365028783,15.0,True,,sg_d2_w11_p2,sg_d2_w11_p2,1.0,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2
LMA_spxyG70_30_byCultivar_ASD,AOM-default-nipals-adjoint-numpy,0,default,0.3099387942566557,15.0,True,,compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),1.0,compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1),compose(sg_d1_w41_p2|detrend_d1)
LMA_spxyG70_30_byCultivar_ASD,POP-simpls-covariance-numpy,0,compact,0.774095380995194,1.0,True,,component_7,,1.0,component_7,,,,,,,,,,,,,
LMA_spxyG70_30_byCultivar_ASD,POP-nipals-adjoint-numpy,0,compact,0.7740953809951939,1.0,True,,component_7,,1.0,component_7,,,,,,,,,,,,,
LMA_spxyG70_30_byCultivar_ASD,nirs4all-AOM-PLS-default,0,production_default,0.309938794256656,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
LMA_spxyG70_30_byCultivar_ASD,AOM-compact-cv3-numpy,0,compact,0.3040285089519361,15.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1
LMA_spxyG70_30_byCultivar_ASD,AOM-compact-cv5-numpy,0,compact,0.3032142789905722,15.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2
LMA_spxyG70_30_byCultivar_ASD,ASLS-AOM-compact-cv5-numpy,0,compact,0.3042137031517867,15.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2
LUCAS_pH_Organic_1763_LiuRandomOrganic,PLS-standard-numpy,0,identity,0.5152297573011929,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
LUCAS_pH_Organic_1763_LiuRandomOrganic,AOM-compact-simpls-covariance-numpy,0,compact,0.4683217258034148,15.0,True,,sg_d2_w11_p2,sg_d2_w11_p2,1.0,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2
LUCAS_pH_Organic_1763_LiuRandomOrganic,AOM-default-nipals-adjoint-numpy,0,default,0.4578914547887783,15.0,True,,compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),1.0,compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1),compose(sg_d2_w41_p2|detrend_d1)
LUCAS_pH_Organic_1763_LiuRandomOrganic,POP-simpls-covariance-numpy,0,compact,1.1124736391832324,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
LUCAS_pH_Organic_1763_LiuRandomOrganic,POP-nipals-adjoint-numpy,0,compact,1.1124736391832324,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
LUCAS_pH_Organic_1763_LiuRandomOrganic,nirs4all-AOM-PLS-default,0,production_default,0.457891454788714,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
LUCAS_pH_Organic_1763_LiuRandomOrganic,AOM-compact-cv3-numpy,0,compact,0.4416696243147981,15.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2
LUCAS_pH_Organic_1763_LiuRandomOrganic,AOM-compact-cv5-numpy,0,compact,0.4416696243147981,15.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2
LUCAS_pH_Organic_1763_LiuRandomOrganic,ASLS-AOM-compact-cv5-numpy,0,compact,0.4655609663459164,15.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2
N_woOutlier,PLS-standard-numpy,0,identity,0.3537750581711365,13.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,,
N_woOutlier,AOM-compact-simpls-covariance-numpy,0,compact,0.3417090507763315,13.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,,
N_woOutlier,AOM-default-nipals-adjoint-numpy,0,default,0.3393929425576859,15.0,True,,sg_d2_w41_p2,sg_d2_w41_p2,1.0,sg_d2_w41_p2,sg_d2_w41_p2,sg_d2_w41_p2,sg_d2_w41_p2,sg_d2_w41_p2,sg_d2_w41_p2,sg_d2_w41_p2,sg_d2_w41_p2,sg_d2_w41_p2,sg_d2_w41_p2,sg_d2_w41_p2,sg_d2_w41_p2,sg_d2_w41_p2,sg_d2_w41_p2
N_woOutlier,POP-simpls-covariance-numpy,0,compact,1.379842475358007,2.0,True,,component_8,component_5,2.0,component_8,,,,,,,,,,,,,
N_woOutlier,POP-nipals-adjoint-numpy,0,compact,1.3954994258931592,1.0,True,,component_8,,1.0,component_8,,,,,,,,,,,,,
N_woOutlier,nirs4all-AOM-PLS-default,0,production_default,0.339392942557684,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
N_woOutlier,AOM-compact-cv3-numpy,0,compact,0.3222596469497698,15.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3
N_woOutlier,AOM-compact-cv5-numpy,0,compact,0.3222596469497698,15.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3
N_woOutlier,ASLS-AOM-compact-cv5-numpy,0,compact,0.3134299730660615,15.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3
C_woOutlier,PLS-standard-numpy,0,identity,1.6018074773862532,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
C_woOutlier,AOM-compact-simpls-covariance-numpy,0,compact,2.5781812668491564,15.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3
C_woOutlier,AOM-default-nipals-adjoint-numpy,0,default,2.327531223099338,15.0,True,,sg_d1_w15_p2,sg_d1_w15_p2,1.0,sg_d1_w15_p2,sg_d1_w15_p2,sg_d1_w15_p2,sg_d1_w15_p2,sg_d1_w15_p2,sg_d1_w15_p2,sg_d1_w15_p2,sg_d1_w15_p2,sg_d1_w15_p2,sg_d1_w15_p2,sg_d1_w15_p2,sg_d1_w15_p2,sg_d1_w15_p2,sg_d1_w15_p2
C_woOutlier,POP-simpls-covariance-numpy,0,compact,2.759043605194155,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
C_woOutlier,POP-nipals-adjoint-numpy,0,compact,2.759043605194155,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
C_woOutlier,nirs4all-AOM-PLS-default,0,production_default,2.3275312230993226,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
C_woOutlier,AOM-compact-cv3-numpy,0,compact,2.5781812668491937,15.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3
C_woOutlier,AOM-compact-cv5-numpy,0,compact,2.5781812668491937,15.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3
C_woOutlier,ASLS-AOM-compact-cv5-numpy,0,compact,2.4366343292371084,15.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3
N_wOutlier,PLS-standard-numpy,0,identity,0.3511313039469375,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
N_wOutlier,AOM-compact-simpls-covariance-numpy,0,compact,0.3429315105853012,15.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3
N_wOutlier,AOM-default-nipals-adjoint-numpy,0,default,0.3481335738414484,15.0,True,,compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),1.0,compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1),compose(nw_g11_s5_d1|detrend_d1)
N_wOutlier,POP-simpls-covariance-numpy,0,compact,1.392259042109866,1.0,True,,component_8,,1.0,component_8,,,,,,,,,,,,,
N_wOutlier,POP-nipals-adjoint-numpy,0,compact,1.392259042109866,1.0,True,,component_8,,1.0,component_8,,,,,,,,,,,,,
N_wOutlier,nirs4all-AOM-PLS-default,0,production_default,0.3481335738414493,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
N_wOutlier,AOM-compact-cv3-numpy,0,compact,0.3546073824573899,14.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,
N_wOutlier,AOM-compact-cv5-numpy,0,compact,0.3576571672615699,15.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2
N_wOutlier,ASLS-AOM-compact-cv5-numpy,0,compact,0.3494512531568542,15.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2
brix_groupSampleID_stratDateVar_balRows,PLS-standard-numpy,0,identity,4.427724806691208,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
brix_groupSampleID_stratDateVar_balRows,AOM-compact-simpls-covariance-numpy,0,compact,4.360670385671454,15.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2
brix_groupSampleID_stratDateVar_balRows,AOM-default-nipals-adjoint-numpy,0,default,4.162902650599793,10.0,True,,compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),1.0,compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),compose(fd_d2|detrend_d0),,,,,
brix_groupSampleID_stratDateVar_balRows,POP-simpls-covariance-numpy,0,compact,5.4010323423955775,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
brix_groupSampleID_stratDateVar_balRows,POP-nipals-adjoint-numpy,0,compact,5.4010323423955775,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
brix_groupSampleID_stratDateVar_balRows,nirs4all-AOM-PLS-default,0,production_default,4.1629026505997855,10.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
brix_groupSampleID_stratDateVar_balRows,AOM-compact-cv3-numpy,0,compact,4.281733838228357,13.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,,
brix_groupSampleID_stratDateVar_balRows,AOM-compact-cv5-numpy,0,compact,4.281733838228357,13.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,,
brix_groupSampleID_stratDateVar_balRows,ASLS-AOM-compact-cv5-numpy,0,compact,4.213323774180236,15.0,True,,fd_d1,fd_d1,1.0,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1,fd_d1
Firmness_spxy70,PLS-standard-numpy,1,identity,0.2967790298425745,2.0,True,,identity,identity,1.0,identity,,,,,,,,,,,,,
Firmness_spxy70,AOM-compact-simpls-covariance-numpy,1,compact,0.4320036360381878,15.0,True,,detrend_d2,detrend_d2,1.0,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2,detrend_d2
Firmness_spxy70,AOM-default-nipals-adjoint-numpy,1,default,0.3770677218964058,7.0,True,,sg_d2_w21_p2,sg_d2_w21_p2,1.0,sg_d2_w21_p2,sg_d2_w21_p2,sg_d2_w21_p2,sg_d2_w21_p2,sg_d2_w21_p2,sg_d2_w21_p2,,,,,,,,
Firmness_spxy70,POP-simpls-covariance-numpy,1,compact,0.2648711620951469,2.0,True,,component_8,component_6,2.0,component_8,,,,,,,,,,,,,
Firmness_spxy70,POP-nipals-adjoint-numpy,1,compact,0.2804154945959756,2.0,True,,component_8,component_6,2.0,component_8,,,,,,,,,,,,,
Firmness_spxy70,nirs4all-AOM-PLS-default,1,production_default,0.3770677218964304,7.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
Firmness_spxy70,AOM-compact-cv3-numpy,1,compact,0.2922279242731195,13.0,True,,sg_d2_w11_p2,sg_d2_w11_p2,1.0,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,,
Firmness_spxy70,AOM-compact-cv5-numpy,1,compact,0.3507815447427175,6.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,,,,,,,,,
Firmness_spxy70,ASLS-AOM-compact-cv5-numpy,1,compact,0.3868740784211445,15.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2
Brix_spxy70,PLS-standard-numpy,1,identity,1.7103507371910391,12.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,,,
