task,seed,cv,model,n_train,n_test,n_features,folded_operator,materialized_operator,operator_agreement,folded_hyperparameter,materialized_hyperparameter,hyperparameter_agreement,folded_test_rmse,materialized_test_rmse,max_abs_cv_score_diff,max_rel_cv_score_diff,max_abs_prediction_diff,max_rel_prediction_diff,max_abs_coef_diff,max_rel_coef_diff,folded_winner_margin,materialized_winner_margin,folded_time_s,materialized_time_s,materialized_over_folded_time,execution_order,parity_ok
Ccar_spxyG_block2deg,0,5,Ridge,1016,3229,196,identity,identity,True,0.00013697144545841034,0.00013697144545841034,True,61.034752189728486,61.034752189728486,6.681241870865051e-08,6.796236346284187e-10,0.0,0.0,2.029992174357176e-09,1.4644611293225332e-13,0.02457115168227375,0.02457115171883828,9.650366604999363,5.394257203999587,0.5589691485093528,materialized>folded,True
Ccar_spxyG_block2deg,1,5,PLS,1016,3229,196,sg_d1_w11_p2,sg_d1_w11_p2,True,22.0,22.0,True,73.29596383102205,73.29596383102425,1.1937117960769683e-12,1.3053653092861038e-14,1.693933882052079e-11,2.2831787614386216e-14,8.756728675507475e-10,3.357301344205385e-13,0.06513436383144011,0.06513436383148274,0.44219927999984066,0.31405303700012155,0.7102070292837988,materialized>folded,True
Ccar_spxyG_block2deg,1,5,Ridge,1016,3229,196,identity,identity,True,0.00013697144545841034,0.00013697144545841034,True,61.034752189728486,61.034752189728486,9.014545554464348e-08,9.356307525263176e-10,0.0,0.0,2.029992174357176e-09,1.4644611293225332e-13,0.011594036706306099,0.011594036629631432,10.15600213200014,5.462847261000206,0.5378934732386025,folded>materialized,True
Ccar_spxyG_block2deg,2,5,PLS,1016,3229,196,sg_d1_w11_p2,sg_d1_w11_p2,True,24.0,24.0,True,81.66693063818937,81.66693063818799,2.7213786779611837e-12,3.101009000985621e-14,3.3367086871294305e-11,4.358532179663268e-14,1.7627854731472326e-09,5.506031017242912e-13,0.23291854752869767,0.23291854752864793,2.387223867999637,1.4707231600004889,0.6160809548343174,folded>materialized,True
Ccar_spxyG_block2deg,2,5,Ridge,1016,3229,196,identity,identity,True,0.00024072877069487468,0.00024072877069487468,True,59.7563609298347,59.7563609298347,1.6936835578462706e-07,1.9513960269721004e-09,0.0,0.0,1.3660610420629382e-09,1.2813392676098205e-13,0.10177623602859143,0.10177623572242567,12.855925519001175,6.54166522199921,0.5088443622616333,materialized>folded,True
Corn_Oil_80_ZhengChenPelegYbaseSplit,0,5,PLS,64,16,700,sg_d1_w11_p2,sg_d1_w11_p2,True,25.0,25.0,True,0.023820074997138424,0.02382007499714593,3.395547731877002e-14,3.395547731877002e-14,3.388400671155978e-13,8.951045511639474e-14,2.453539593716414e-10,5.721142299648124e-12,0.0002520053227098827,0.0002520053227084186,1.280884899000739,1.9564430310001626,1.527415174092886,materialized>folded,True
Corn_Oil_80_ZhengChenPelegYbaseSplit,0,5,Ridge,64,16,700,sg_smooth_w11_p2,sg_smooth_w11_p2,True,9.807582958300963e-07,9.807582958300963e-07,True,0.0398594825002126,0.03985948248555616,1.024402784821632e-11,1.024402784821632e-11,1.1641532182693481e-10,3.1072912062332567e-11,2.9902600839903926e-08,1.2551941349352959e-09,0.0005193848744301996,0.0005193848643753191,1.067987134998475,0.09485635700002604,0.08881788356014371,folded>materialized,True
Corn_Oil_80_ZhengChenPelegYbaseSplit,1,5,PLS,64,16,700,sg_d1_w21_p3,sg_d1_w21_p3,True,25.0,25.0,True,0.02384306396852333,0.023843063968506446,5.2253340543373383e-14,5.2253340543373383e-14,2.4558133304708463e-13,6.466764640354345e-14,2.1124790805515659e-10,4.628347111221729e-12,0.0002635185642380321,0.0002635185642393366,2.4976221619999706,1.2125686729996232,0.48548923510058023,folded>materialized,True
Corn_Oil_80_ZhengChenPelegYbaseSplit,1,5,Ridge,64,16,700,detrend_d2,detrend_d2,True,9.807582958300963e-07,9.807582958300963e-07,True,0.03564029471653469,0.03564029471666449,2.040769636613149e-11,2.040769636613149e-11,1.5916157281026244e-12,4.2490510592723463e-13,5.046764117722091e-10,2.0656332404411967e-11,0.0001944919879017723,0.00019449198813133867,2.017536987001222,0.18358899599843426,0.09099659494783928,materialized>folded,True
Corn_Oil_80_ZhengChenPelegYbaseSplit,2,5,PLS,64,16,700,sg_d1_w21_p3,sg_d1_w21_p3,True,25.0,25.0,True,0.02384306396852333,0.023843063968506446,1.030078800035028e-13,1.030078800035028e-13,2.4558133304708463e-13,6.466764640354345e-14,2.1124790805515659e-10,4.628347111221729e-12,0.00014859402607165714,0.00014859402607127897,2.2823997020004754,1.889771202000702,0.827975573403886,materialized>folded,True
Corn_Oil_80_ZhengChenPelegYbaseSplit,2,5,Ridge,64,16,700,sg_smooth_w11_p2,sg_smooth_w11_p2,True,9.807582958300963e-07,9.807582958300963e-07,True,0.0398594825002126,0.03985948248555616,1.1705289515440143e-11,1.1705289515440143e-11,1.1641532182693481e-10,3.1072912062332567e-11,2.9902600839903926e-08,1.2551941349352959e-09,0.0006017677700238741,0.0006017677584003872,2.0583097689996066,0.18706178499996895,0.09088125986541179,folded>materialized,True
Corn_Starch_80_ZhengChenPelegYbaseSplit,0,5,PLS,64,16,700,sg_smooth_w21_p3,sg_smooth_w21_p3,True,25.0,25.0,True,0.13193320198311648,0.13193320198311406,3.82804898890754e-13,3.82804898890754e-13,3.836930773104541e-13,5.8391128449184466e-15,1.3710810264910833e-10,1.6762083873850468e-12,0.002115266032085117,0.0021152660319777444,2.444280506000723,1.0273572009991767,0.4203106797591392,folded>materialized,True
Corn_Starch_80_ZhengChenPelegYbaseSplit,0,5,Ridge,64,16,700,sg_smooth_w21_p3,sg_smooth_w21_p3,True,9.696289559020423e-07,9.696289559020423e-07,True,0.1467104031255899,0.14671040313364514,5.5334445359100926e-11,5.5334445359100926e-11,5.820766091346741e-10,8.846804348014359e-12,5.338407227384323e-08,7.824103410988682e-10,3.5298066815458995e-05,3.5298090246674296e-05,1.8608870550015126,0.08863723200011009,0.04763170970633575,materialized>folded,True
Corn_Starch_80_ZhengChenPelegYbaseSplit,1,5,PLS,64,16,700,sg_smooth_w21_p3,sg_smooth_w21_p3,True,25.0,25.0,True,0.13193320198311648,0.13193320198311406,1.1438072711200675e-13,1.1438072711200675e-13,3.836930773104541e-13,5.8391128449184466e-15,1.3710810264910833e-10,1.6762083873850468e-12,0.005818118033876829,0.005818118033940903,2.3998588630001905,1.2010081299995363,0.5004494841409518,materialized>folded,True
Corn_Starch_80_ZhengChenPelegYbaseSplit,1,5,Ridge,64,16,700,sg_smooth_w11_p2,sg_smooth_w11_p2,True,9.696289559020423e-07,9.696289559020423e-07,True,0.14280955795823444,0.1428095579578085,3.086531030760398e-11,3.086531030760398e-11,3.2014213502407074e-10,4.866222813388101e-12,6.694550158670154e-08,1.0204289734432226e-09,0.001699017482354237,0.0016990174552195259,1.9372555230002035,0.19622150699979102,0.10128839725587939,folded>materialized,True
Corn_Starch_80_ZhengChenPelegYbaseSplit,2,5,PLS,64,16,700,sg_smooth_w21_p3,sg_smooth_w21_p3,True,25.0,25.0,True,0.13193320198311648,0.13193320198311406,1.7319479184152442e-13,1.7319479184152442e-13,3.836930773104541e-13,5.8391128449184466e-15,1.3710810264910833e-10,1.6762083873850468e-12,0.0014977326999505436,0.0014977326999804502,2.9105978489988047,2.2970318530005898,0.7891958876389361,folded>materialized,True
Corn_Starch_80_ZhengChenPelegYbaseSplit,2,5,Ridge,64,16,700,sg_smooth_w21_p3,sg_smooth_w21_p3,True,9.696289559020423e-07,9.696289559020423e-07,True,0.1467104031255899,0.14671040313364514,9.475596696173483e-11,9.475596696173483e-11,5.820766091346741e-10,8.846804348014359e-12,5.338407227384323e-08,7.824103410988682e-10,0.00021809496620739388,0.00021809511459416897,4.026767069000925,0.3853673430003255,0.09570142409452513,materialized>folded,True
DIESEL_bp50_246_b-a,0,5,PLS,113,113,401,sg_d1_w21_p3,sg_d1_w21_p3,True,21.0,21.0,True,2.8507295327110795,2.850729532711135,6.501466032204917e-13,3.9446133263483424e-14,1.0231815394945443e-12,3.567149315915912e-15,2.285105438204482e-09,2.1194247810546724e-13,0.07879279989467713,0.0787927998943121,0.7520933110008627,0.38520472399977734,0.5121767716390918,materialized>folded,True
DIESEL_bp50_246_b-a,0,5,Ridge,113,113,401,sg_d1_w21_p3,sg_d1_w21_p3,True,9.84801750735315e-10,9.84801750735315e-10,True,2.835393076859342,2.835393076877071,2.6757378535080534e-09,1.572365868879714e-10,4.857270141656045e-10,1.6910280851604962e-12,3.0852621080157405e-07,3.023099849421705e-11,0.0009468492242996618,0.0009468492224060654,1.4448121020013787,0.1758419279994996,0.12170574135966908,folded>materialized,True
DIESEL_bp50_246_b-a,1,5,PLS,113,113,401,sg_d1_w21_p3,sg_d1_w21_p3,True,21.0,21.0,True,2.8507295327110795,2.850729532711135,1.3002932064409833e-12,8.288391380623252e-14,1.0231815394945443e-12,3.567149315915912e-15,2.285105438204482e-09,2.1194247810546724e-13,0.018932975261692242,0.018932975261650054,1.3014678260005894,0.6411291370004619,0.49262004345558946,folded>materialized,True
DIESEL_bp50_246_b-a,1,5,Ridge,113,113,401,sg_smooth_w11_p2,sg_smooth_w11_p2,True,5.100755731996133e-08,5.100755731996133e-08,True,2.8123496208939853,2.812349620902824,6.380127537397584e-10,3.8693292650056226e-11,5.439915184979327e-10,1.8925541938133624e-12,1.37758888740791e-07,1.4480352597196756e-11,0.013175657167510568,0.013175657128722928,2.0101852960015094,0.19915314200079592,0.09907203201462796,materialized>folded,True
DIESEL_bp50_246_b-a,2,5,PLS,113,113,401,identity,identity,True,16.0,16.0,True,3.1298174457257644,3.1298174457257515,1.1581846592889633e-12,7.205472715477674e-14,5.115907697472721e-13,1.7719913006339864e-15,2.9801867640344426e-09,2.8510394863447973e-13,0.010956320247823559,0.010956320247784923,2.839013202999922,1.4435935729998164,0.5084842759711026,materialized>folded,True
DIESEL_bp50_246_b-a,2,5,Ridge,113,113,401,sg_smooth_w11_p2,sg_smooth_w11_p2,True,5.100755731996133e-08,5.100755731996133e-08,True,2.8123496208939853,2.812349620902824,9.784102417143004e-10,5.82606004378605e-11,5.439915184979327e-10,1.8925541938133624e-12,1.37758888740791e-07,1.4480352597196756e-11,0.01945914541423388,0.01945914539875071,4.0914915569992445,0.39823000199976377,0.09733125351768564,folded>materialized,True
DIESEL_bp50_246_hla-b,0,5,PLS,133,113,401,detrend_d1,detrend_d1,True,19.0,19.0,True,2.6649032542102082,2.6649032542102966,1.758593271006248e-12,1.0859272010742815e-13,2.6147972675971687e-12,9.031956648384e-15,1.2299551599426195e-08,1.1453334913174172e-12,0.012311838112011309,0.012311838111907392,1.2369709240010707,0.7072148980005295,0.5717312220347043,materialized>folded,True
DIESEL_bp50_246_hla-b,0,5,Ridge,133,113,401,detrend_d1,detrend_d1,True,1.1276677096345889e-07,1.1276677096345889e-07,True,2.5600075056362606,2.560007505671579,1.9312729193643463e-09,1.1466046174686442e-10,4.903313310933299e-10,1.702560923112858e-12,2.447102360747522e-07,2.3537880368509872e-11,0.0005936526362759764,0.0005936526419914046,2.1129302040008042,0.1799050330009777,0.08514480632646076,folded>materialized,True
DIESEL_bp50_246_hla-b,1,5,PLS,133,113,401,sg_smooth_w21_p3,sg_smooth_w21_p3,True,20.0,20.0,True,3.0847229040976245,3.084722904097669,4.0945025148175773e-13,2.5421730394444922e-14,1.3073986337985843e-12,4.540017768431917e-15,2.6124666874238756e-09,2.822940405846425e-13,0.03538445064879525,0.03538445064846485,1.2867286230011814,0.6474656329992285,0.5031874020872186,folded>materialized,True
DIESEL_bp50_246_hla-b,1,5,Ridge,133,113,401,sg_smooth_w21_p3,sg_smooth_w21_p3,True,2.077242823297316e-08,2.077242823297316e-08,True,2.75215618399505,2.752156184087719,2.696827650083833e-09,1.5866347488779222e-10,2.137426236004103e-09,7.440231437029474e-12,1.6439153114333749e-06,1.884986439022915e-10,0.0034199111132662274,0.0034199111307851027,2.2959630349996587,0.17825019800147857,0.07763635358419656,materialized>folded,True
DIESEL_bp50_246_hla-b,2,5,PLS,133,113,401,detrend_d1,detrend_d1,True,21.0,21.0,True,2.639831466679605,2.6398314666796954,1.7340351377015395e-11,1.0591089371058415e-12,2.8990143619012088e-12,9.999699546656903e-15,1.9127583072986454e-08,1.761424195796314e-12,0.030121391606400483,0.030121391606062975,3.168948418000582,1.6746420340004988,0.5284535477094002,materialized>folded,True
DIESEL_bp50_246_hla-b,2,5,Ridge,133,113,401,sg_smooth_w11_p2,sg_smooth_w11_p2,True,1.181923337430147e-08,1.181923337430147e-08,True,2.558528315833483,2.5585283156085676,3.588260799602949e-09,2.1113485353300469e-10,4.666333097702591e-09,1.6127612705590363e-11,2.781665443762904e-06,2.112375082227887e-10,0.007838318621221418,0.007838318740275962,4.807172090000677,0.4450724279995484,0.09258508321874653,folded>materialized,True
DIESEL_bp50_246_hlb-a,0,5,PLS,133,113,401,detrend_d1,detrend_d1,True,21.0,21.0,True,2.930852149764827,2.9308521497647586,3.779199175824033e-13,2.1749842547480925e-14,2.5579538487363607e-12,8.914739495465771e-15,1.9188178157492075e-08,1.857727564711083e-12,0.04225253326369094,0.04225253326362388,1.1928741740011901,0.7471435349998501,0.6263389310322219,materialized>folded,True
DIESEL_bp50_246_hlb-a,0,5,Ridge,133,113,401,detrend_d1,detrend_d1,True,1.8771833228330265e-08,1.8771833228330265e-08,True,2.901340817722118,2.9013408177517213,5.274647385533626e-10,2.909701432475798e-11,1.2502425761340419e-09,4.350622847582772e-12,9.844038686424028e-07,9.111864444007906e-11,0.005287306756472709,0.00528730674445077,2.052910888000042,0.1570172569990973,0.07648517912634017,folded>materialized,True
DIESEL_bp50_246_hlb-a,1,5,PLS,133,113,401,sg_smooth_w21_p3,sg_smooth_w21_p3,True,24.0,24.0,True,3.352041519140533,3.3520415191404527,1.623590151211829e-12,9.188433130150575e-14,3.467448550509289e-12,1.2090586132883896e-14,3.2566731533734128e-09,2.1631894986065736e-13,0.021258250465272965,0.02125825046527474,1.2809117799988599,0.7078099989994371,0.5525829413482848,folded>materialized,True
DIESEL_bp50_246_hlb-a,1,5,Ridge,133,113,401,sg_smooth_w21_p3,sg_smooth_w21_p3,True,1.0680921618827338e-08,1.0680921618827338e-08,True,3.0198155439354957,3.019815543775473,9.093890085409839e-10,4.902767595668034e-11,3.97824351239251e-09,1.3887501188063656e-11,2.0426983269317134e-06,1.6406201522198253e-10,0.02441206986657596,0.024412069845348494,2.123816318000536,0.18156080399967323,0.08548799746044113,materialized>folded,True
DIESEL_bp50_246_hlb-a,2,5,PLS,133,113,401,detrend_d1,detrend_d1,True,21.0,21.0,True,2.930852149764827,2.9308521497647586,7.407408020299044e-13,4.150678804583414e-14,2.5579538487363607e-12,8.914739495465771e-15,1.9188178157492075e-08,1.857727564711083e-12,0.019690788814109794,0.019690788814094695,2.966603397000654,1.7137912879989017,0.5776947770408435,materialized>folded,True
DIESEL_bp50_246_hlb-a,2,5,Ridge,133,113,401,sg_d1_w11_p2,sg_d1_w11_p2,True,1.1194814233569655e-09,1.1194814233569655e-09,True,2.8883859595467136,2.8883859595743595,9.820508850566512e-10,5.2681321081260245e-11,4.5997694542165846e-10,1.6023781535060279e-12,3.269933586125262e-07,3.0305868620658554e-11,0.008788904386347607,0.008788904406255682,4.8866034269995,0.49427112200100964,0.10114819616219703,folded>materialized,True
Fv_Fm_grp70_30,0,5,PLS,351,167,2177,sg_d1_w11_p2,sg_d1_w11_p2,True,6.0,6.0,True,0.03130043382839943,0.03130043382839943,2.1510571102112408e-16,2.1510571102112408e-16,3.3306690738754696e-16,3.3306690738754696e-16,6.591949208711867e-17,6.591949208711867e-17,7.70621939752622e-05,7.706219397525527e-05,9.023702634000074,6.375420861999373,0.7065193879480981,folded>materialized,True
Fv_Fm_grp70_30,0,5,Ridge,351,167,2177,sg_d1_w11_p2,sg_d1_w11_p2,True,0.5218573517208133,0.5218573517208133,True,0.03053245503640343,0.030532455036403495,1.6567060223682262e-11,1.6567060223682262e-11,6.439293542825908e-15,6.439293542825908e-15,3.2959746043559335e-16,3.2959746043559335e-16,1.9012960508942023e-05,1.9012960508935084e-05,38.18845539600079,2.463244118000148,0.06450232386874977,materialized>folded,True
Fv_Fm_grp70_30,1,5,PLS,351,167,2177,sg_d1_w21_p3,sg_d1_w21_p3,True,9.0,9.0,True,0.030952672697575054,0.03095267269757502,9.658940314238862e-15,9.658940314238862e-15,5.551115123125783e-16,5.551115123125783e-16,2.8959040027087823e-16,2.8959040027087823e-16,0.00017113631925316092,0.00017113631925316786,8.02426790500067,5.403614851000384,0.6734090779338122,materialized>folded,True
Fv_Fm_grp70_30,1,5,Ridge,351,167,2177,sg_d1_w21_p3,sg_d1_w21_p3,True,0.16894910196033885,0.16894910196033885,True,0.029254889305593168,0.02925488930559362,1.2892839573730441e-11,1.2892839573730441e-11,1.865174681370263e-14,1.865174681370263e-14,1.0347625534201654e-15,1.0347625534201654e-15,1.444140243589409e-05,1.4441402435803885e-05,38.04577433299892,2.3090239739995013,0.060690681540335335,folded>materialized,True
Fv_Fm_grp70_30,2,5,PLS,351,167,2177,sg_d1_w11_p2,sg_d1_w11_p2,True,6.0,6.0,True,0.03130043382839943,0.03130043382839943,3.2612801348363973e-16,3.2612801348363973e-16,3.3306690738754696e-16,3.3306690738754696e-16,6.591949208711867e-17,6.591949208711867e-17,4.129086146973521e-05,4.129086146971439e-05,14.166919494000467,3.2783369930002664,0.23140789318303148,folded>materialized,True
Fv_Fm_grp70_30,2,5,Ridge,351,167,2177,sg_d1_w11_p2,sg_d1_w11_p2,True,0.16894910196033885,0.16894910196033885,True,0.030107048685463576,0.030107048685463503,1.8583204419719834e-11,1.8583204419719834e-11,1.199040866595169e-14,1.199040866595169e-14,1.3851766955674805e-15,1.3851766955674805e-15,2.1216060228521072e-05,2.121606022878475e-05,70.91504187899955,1.5091691080015153,0.02128136807105847,materialized>folded,True
LMA_spxyG70_30_byCultivar_ASD,0,5,PLS,1092,472,2101,identity,identity,True,25.0,25.0,True,0.30874396530049375,0.30874396530049203,7.582823258189819e-14,7.582823258189819e-14,2.9665159217984183e-13,3.9458339718750563e-14,2.9495739184426384e-11,1.0352205013908759e-11,6.399278990726343e-05,6.399278990737445e-05,10.46582159100035,10.46857772400108,1.0002633460714734,materialized>folded,True
LMA_spxyG70_30_byCultivar_ASD,0,5,Ridge,1092,472,2101,identity,identity,True,0.0014224083514935177,0.0014224083514935177,True,0.3029995887397175,0.30299958873527494,5.965790639272939e-10,5.965790639272939e-10,2.6921043172478676e-10,3.5974727557373103e-11,6.907239225029116e-10,1.8766347296544805e-10,1.0206960335823467e-05,1.0206962649639273e-05,116.59149461999914,12.918591032999757,0.11080217365001348,folded>materialized,True
LMA_spxyG70_30_byCultivar_ASD,1,5,PLS,1092,472,2101,identity,identity,True,25.0,25.0,True,0.30874396530049375,0.30874396530049203,3.1530333899354446e-14,3.1530333899354446e-14,2.9665159217984183e-13,3.9458339718750563e-14,2.9495739184426384e-11,1.0352205013908759e-11,3.345431182616432e-05,3.345431182916192e-05,9.72983462999946,8.914120665000155,0.916163635249847,folded>materialized,True
LMA_spxyG70_30_byCultivar_ASD,1,5,Ridge,1092,472,2101,identity,identity,True,0.0008093312958554895,0.0008093312958554895,True,0.3028223387901009,0.30282233878995607,5.772139433091183e-10,5.772139433091183e-10,3.2741809263825417e-10,4.3725500383343756e-11,1.3780478980152111e-09,2.8838563826407374e-10,2.419388660102051e-05,2.4193895147295308e-05,118.95989871500024,12.67257052199966,0.10652808769079519,materialized>folded,True
LMA_spxyG70_30_byCultivar_ASD,2,5,PLS,1092,472,2101,fd_d1,fd_d1,True,22.0,22.0,True,0.3070332729632744,0.30703327296327243,1.1274314815068465e-13,1.1274314815068465e-13,6.936673457857978e-13,9.412557167306967e-14,4.207198145422808e-09,1.9962152242442598e-10,5.081740471979401e-05,5.081740472356877e-05,9.522597282000788,13.051613329000247,1.37059385611842,materialized>folded,True
LMA_spxyG70_30_byCultivar_ASD,2,5,Ridge,1092,472,2101,identity,identity,True,0.0008093312958554895,0.0008093312958554895,True,0.3028223387901009,0.30282233878995607,2.509173979703405e-10,2.509173979703405e-10,3.2741809263825417e-10,4.3725500383343756e-11,1.3780478980152111e-09,2.8838563826407374e-10,7.484520449407839e-06,7.484523983691815e-06,198.43458050499976,8.896980544999678,0.04483583719308193,folded>materialized,True
N_wOutlier,0,5,PLS,1220,1207,1154,sg_smooth_w11_p2,sg_smooth_w11_p2,True,16.0,16.0,True,0.3540996131578816,0.3540996131578861,2.41140440948584e-12,1.7239582617453674e-12,3.0819791163594346e-13,4.5421403346049446e-14,8.329781309157624e-12,7.305266269752008e-13,0.007240398202353504,0.0072403982023581115,6.186421888000041,5.109000826998454,0.8258409981557372,materialized>folded,True
N_wOutlier,0,5,Ridge,1220,1207,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.0009734675931755807,0.0009734675931755807,True,0.32751136108218687,0.3275113610814894,8.714846955193423e-09,5.956302846156719e-09,4.0745362639427185e-10,5.971762455757439e-11,2.481795213782334e-09,1.7371038690765765e-10,0.00016344073420820893,0.0001634407358075407,72.45752973199887,12.756643181000982,0.17605683257743412,folded>materialized,True
N_wOutlier,1,5,PLS,1220,1207,1154,detrend_d2,detrend_d2,True,15.0,15.0,True,0.3576571672615676,0.35765716726157154,1.408095862132086e-12,9.86417692236062e-13,3.9523939676655573e-13,5.777952313069648e-14,2.1462831512053526e-11,1.7825501982500792e-12,0.0012404994910370504,0.001240499491082625,12.037373712999397,10.234439924999606,0.8502219976727342,folded>materialized,True
N_wOutlier,1,5,Ridge,1220,1207,1154,detrend_d2,detrend_d2,True,0.00528463961404998,0.00528463961404998,True,0.3422027746817642,0.3422027746816739,6.659260476382656e-09,4.555063922687888e-09,4.547473508864641e-12,6.746366642868298e-13,9.646450305211829e-12,9.175936904492778e-13,0.0010081678974671049,0.0010081678974278585,73.52855911099869,23.98825659400063,0.32624407283417545,materialized>folded,True
N_wOutlier,2,5,PLS,1220,1207,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,18.0,18.0,True,0.3507320510646214,0.3507320510646267,1.5436540934388177e-12,1.0813436456537515e-12,8.020251129892131e-13,1.1626377137134978e-13,2.003130994410185e-11,1.3948106081658102e-12,0.0011412555242658606,0.0011412555242957811,6.3793713439990825,5.332676685999104,0.8359251089867062,materialized>folded,True
N_wOutlier,2,5,Ridge,1220,1207,1154,detrend_d2,detrend_d2,True,0.00528463961404998,0.00528463961404998,True,0.3422027746817642,0.3422027746816739,6.365237337213614e-09,4.356644607110104e-09,4.547473508864641e-12,6.746366642868298e-13,9.646450305211829e-12,9.175936904492778e-13,0.0004863744485864019,0.00048637444847315914,74.78902845599987,14.625292114000331,0.19555397918565998,folded>materialized,True
N_woOutlier,0,5,PLS,1205,1207,1154,sg_d1_w21_p3,sg_d1_w21_p3,True,25.0,25.0,True,0.2746789249261257,0.2746789249261222,1.1818324097134791e-13,8.691451582049431e-14,1.979749697511579e-12,2.979234631075511e-13,2.3066726306808505e-10,3.5251527081039484e-12,0.0010817246163592475,0.001081724616359081,6.166675922999275,5.395570762999341,0.874956107694258,folded>materialized,True
N_woOutlier,0,5,Ridge,1205,1207,1154,sg_smooth_w11_p2,sg_smooth_w11_p2,True,1.966044880121798e-05,1.966044880121798e-05,True,0.26677566760531984,0.2667756676122244,1.53998924723453e-10,1.0500361573250487e-10,8.613052493444684e-09,1.2575240676454196e-09,1.1540105759877406e-07,1.7361933026595941e-09,0.00019823558594150859,0.00019823551048375743,69.4258015560008,12.932569096999941,0.18627900300968317,materialized>folded,True
N_woOutlier,1,5,PLS,1205,1207,1154,sg_d1_w21_p3,sg_d1_w21_p3,True,25.0,25.0,True,0.2746789249261257,0.2746789249261222,3.83026943495679e-14,2.8152783830859935e-14,1.979749697511579e-12,2.979234631075511e-13,2.3066726306808505e-10,3.5251527081039484e-12,0.0012489100925477947,0.0012489100925487384,5.586630539999533,4.892874170000141,0.875818462482495,materialized>folded,True
N_woOutlier,1,5,Ridge,1205,1207,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,6.3649868266683305e-06,6.3649868266683305e-06,True,0.2643976916593918,0.26439769176561184,6.090942195058346e-10,4.150547047630589e-10,3.309653795469103e-08,4.87402268118589e-09,3.046248071569835e-07,4.445659424287511e-09,0.00020616593684952278,0.00020616630055403373,70.47797244799949,13.38695425699916,0.18994522390490745,folded>materialized,True
N_woOutlier,2,5,PLS,1205,1207,1154,sg_d1_w21_p3,sg_d1_w21_p3,True,25.0,25.0,True,0.2746789249261257,0.2746789249261222,3.325117958752344e-14,2.444211680262408e-14,1.979749697511579e-12,2.979234631075511e-13,2.3066726306808505e-10,3.5251527081039484e-12,0.002103869308200723,0.0021038693082013338,6.216408619000504,4.842239743000391,0.7789448924255149,folded>materialized,True
N_woOutlier,2,5,Ridge,1205,1207,1154,sg_smooth_w11_p2,sg_smooth_w11_p2,True,1.118653197493036e-05,1.118653197493036e-05,True,0.2665379989068704,0.26653799881456763,3.5947644860812034e-10,2.448703801520828e-10,1.754680667431785e-08,2.546671324691484e-09,2.394101006331084e-07,2.8756015212821163e-09,0.00017183410051335724,0.0001718341799740175,74.91366467100124,13.045181161998698,0.1741362035790038,materialized>folded,True
Rd25_CBtestSite,0,5,PLS,324,146,2151,detrend_d1,detrend_d1,True,15.0,15.0,True,0.22877469936313882,0.2287746993631376,5.717648576819556e-15,5.717648576819556e-15,1.9095836023552692e-14,1.173932953111131e-14,3.6495251265478146e-12,4.599189833423631e-13,0.00019396274973546013,0.00019396274973546013,8.261988984999334,5.2433639880000555,0.6346370102308334,materialized>folded,True
Rd25_CBtestSite,0,5,Ridge,324,146,2151,detrend_d1,detrend_d1,True,0.00016841867693753845,0.00016841867693753845,True,0.22736664397924652,0.22736664397975045,4.717445878377191e-11,4.717445878377191e-11,1.7053025658242404e-11,1.0640350827860623e-11,3.0348235036115057e-10,2.2710760841820453e-11,0.00023660310955550545,0.00023660310977385857,35.92237171499983,2.296297364999191,0.06392387961511861,folded>materialized,True
Rd25_CBtestSite,1,5,PLS,324,146,2151,detrend_d1,detrend_d1,True,17.0,17.0,True,0.22625790870216841,0.22625790870216841,2.170486013142181e-14,2.170486013142181e-14,3.1308289294429414e-14,1.8956252436969633e-14,6.808109631606385e-12,7.294303408084644e-13,0.0003007562734248237,0.00030075627342524003,15.07003292599984,12.456364665000365,0.8265651924031169,folded>materialized,True
Rd25_CBtestSite,1,5,Ridge,324,146,2151,detrend_d1,detrend_d1,True,0.0002959976141417101,0.0002959976141417101,True,0.22531530408216324,0.2253153040823104,2.286994482680882e-10,2.286994482680882e-10,5.9117155615240335e-12,3.7073655119912145e-12,1.509345981531851e-10,1.5967656134848656e-11,0.0004132320927031363,0.00041323209312602027,71.49947885700021,4.65065573100037,0.06504461018942159,materialized>folded,True
Rd25_CBtestSite,2,5,PLS,324,146,2151,detrend_d1,detrend_d1,True,16.0,16.0,True,0.22816786695754454,0.22816786695754257,3.885780586188048e-15,3.885780586188048e-15,2.353672812205332e-14,1.468119239795986e-14,4.364314465377106e-12,5.15743775359752e-13,0.00012762864228235693,0.00012762864228232917,8.697259008000401,5.754106357000637,0.6615999766946773,materialized>folded,True
Rd25_CBtestSite,2,5,Ridge,324,146,2151,detrend_d1,detrend_d1,True,0.0005202189517857249,0.0005202189517857249,True,0.22562510812194575,0.2256251081219633,1.4595483155410705e-10,1.4595483155410705e-10,3.922195901395753e-12,2.4875263287336294e-12,7.570033488946137e-11,1.0459935169611163e-11,0.0002786116093983493,0.0002786116095094826,36.129131919999054,2.3295522659991548,0.06447850092710491,folded>materialized,True
